Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Dropstr,https://www.crunchbase.com/organization/dropstr,"Dropstr allows users to interact with their online cloud content from a single, intuitive location.   Dropstr aggregates access to popular cloud storage platforms such as Dropbox, Box.net, Facebook, and Flickr into a single portal. Users can also share and connect with their friends with new feeds to popular sites, instant messenger via Meebo, and Dropstr's own social network. Now in beta, Dropstr is available for users to test out for free and help us grow with feedback. With over ten applications integrated, and more than thirty more to come, Dropstr will continue to improve and grow over the years. In the near future, Dropstr will also expand to include features for groups, business, enterprises and more. There are infinite possibilities within Dropstr.","Cloud Computing, Cloud Data Services, Web Hosting",http://dropstr.com,"Philadelphia, Pennsylvania, United States","Dropstr enables users to interact with their online cloud content from a single, intuitive location.","697,347",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2008-12-29,day,2,1-10,"Ronald Hoffecker, Stephen Basile",,,,,
7th Dimension,https://www.crunchbase.com/organization/7th-dimension,,"Cloud Computing, Cyber Security, Information Technology, Outsourcing, VoIP",https://7thdimensionllc.com,"El Dorado Hills, California, United States","7th Dimension is an IT solution that supports Cyber Security, Cloud Solutions, Backup & Disaster Recovery, VoIP and Managed Services.","697,566",,,,,,,,,,,,,"West Coast, Western US",Active,2008-01-01,day,,11-50,,,,,,
Metro Tech Solutions,https://www.crunchbase.com/organization/metro-techsolutions,,"Cloud Computing, Consulting, Information Technology, IT Management, Software, Technical Support, Wired Telecommunications",https://metrots.com/,"Grand Prairie, Texas, United States","Metro Tech Solutions is an IT firm that provides IT managed services, video surveillance, networking and access control systems.","699,208",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2007-01-01,year,,1-10,,,,,,
LinkedLines,https://www.crunchbase.com/organization/linkedlines,,"Analytics, Big Data, Cloud Computing, Cyber Security, Database, Information Technology",https://linkedlines.com,"Falls Church, Virginia, United States","LinkedLines offers cloud computing, big data, data analytics, database, cybersecurity, and IT services.","703,594",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2007-01-01,year,,11-50,,,,,,
VDIworks,https://www.crunchbase.com/organization/vdiworks,"VDIworks is a provider of management and enablement software for virtualization, DaaS and cloud computing. VDIworks software is the culmination of 10 years of work in the Centralized Computing and Virtualization industries. It builds on software that's deployed at some of the world's largest enterprises and organizations.","Cloud Computing, Computer, Information Technology, Meeting Software, Robotics, Software, Virtualization",http://www.vdiworks.com,"Austin, Texas, United States",Desktop Virualization & Cloud Computing,"709,152",,,,,,,,,,,,,Southern US,Active,2008-01-01,year,1,11-50,Joy Randels,1,,,,
Good OS,https://www.crunchbase.com/organization/good-os,"Good OS is an operating system software company based in Silicon Valley, California, USA and Taipei, Taiwan. Founded in 2007, the company aims to enable cloud computing through software. Good OS has two products, Cloud and gOS.","Cloud Computing, CRM, Information Technology, Linux, Software",http://www.thinkgos.com,"Lucerne Valley, California, United States","Good OS develops Cloud and gOS, Linux-based operating system software that facilitates cloud computing.","711,100",,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Closed,2007-01-01,year,1,1-10,David Liu,3,,,,
Fluidinfo,https://www.crunchbase.com/organization/fluidinfo,"Fluidinfo makes data social within organizations, creating a place for discovery and innovation. Using a publicly writable database as its foundation, Fluidinfo creates technology that changes how individuals and business share and interact with data. Fluidinfo was founded in 2009 and has its headquarters in New York. Fluidinfo are funded by angel investors including Esther Dyson, Tim O'Reilly, Chris Dixon and the following institutional investors:  betaworks, IA Ventures, RRE VENTURES LLC, Lerer Hippeau Ventures and Founder Collective.  Fluidinfo provides a no-questions-asked writable social object to represent each and every thing. Using a flexible underlying representation of information and a new model of control, it allows users and applications to work with information without constraint. That includes dynamically organizing, sharing, combining and augmenting information, and searching in ways that have previously not been possible. It also allows users to choose exactly which information to share with whom, with separate controls for reading and writing.  Fluidinfo makes it possible for data to be social. It allows almost unlimited information personalization by individual users and applications, and also between them. This makes it simple to build a wide variety of applications that benefit from cooperation, and which are open to unanticipated future enhancements. Even more importantly, Fluidinfo facilitates and encourages the growth of applications that leave users in control of their own data.","Cloud Computing, Enterprise Software, Information Technology, Mobile, Mobile Apps, Personalization, Search Engine",http://fluidinfo.com,"New York, New York, United States","Fluidinfo makes data social within organizations, creating a place for discovery and innovation.","711,745",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2006-03-01,day,1,11-50,Terry Jones,,,,,
Navia Systems,https://www.crunchbase.com/organization/navia-systems,"We are a start-up building probabilistic computers, a new class of machines specifically designed to make inferences under uncertainty. Unlike current computers built for logical deduction and precise arithmetic, Navia’s machines and programs are built for guessing the meaning behind inherently","Analytics, Big Data, Cloud Computing",http://naviasystems.com,"San Francisco, California, United States","Navia Systems develops probabilistic computers, a new class of machines that make inferences under uncertainty.","717,335",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2007-03-01,day,1,1-10,Beau Cronin,,,,,
Skoodat,https://www.crunchbase.com/organization/skoodat,"Skoodat makes data useful, in real time. We deliver cloud apps and agile development components to help you innovate more quickly and flexibly. Design sets us apart. Because we obsess about making cloud apps simple and easy to use, your whole enterprise can connect, communicate and collaborate in the cloud more successfully. We have deep experience in education, nonprofit, and a variety of business sectors. No matter what your pain points, we apply design thinking to solve them. Skoodat's 100% cloud apps and tool kit dramatically reduce your environmental impact and costs.","Cloud Computing, EdTech, Education, SaaS, Software",http://www.skoodat.com,"Chattanooga, Tennessee, United States","To use, your whole enterprise can connect, communicate and collaborate in the cloud more successfully.","719,574",,,,,,,,,,,,,Southern US,Active,2008-11-04,day,1,1-10,Ken McElrath,,,,,
CelereTech,https://www.crunchbase.com/organization/celeretech,"CelereTech provides IT support and management to small businesses. They provide cloud solutions, VoIP, cyber security, and hosting services.","Cloud Computing, Information Technology, Software, Telecommunications, Web Hosting",https://celeretech.com,"Algonquin, Illinois, United States","CelereTech provides IT management, web hosting, and virtualization services.","719,607",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2008-01-01,year,,1-10,,,,,,
Approach Technology,https://www.crunchbase.com/organization/approach-technology,,"Cloud Computing, Information Technology, Software",https://www.approachtechnology.com,"Seattle, Washington, United States",Approach Technology is an information technology service provider company.,"724,530",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-01-01,year,,11-50,,,,,,
Panvidea,https://www.crunchbase.com/organization/panvidea,"Panvidea, Inc. engages in the on-demand video preparation, processing, and distribution of entertainment and advertising content on various digital platforms. It offers on-demand video encoding and processing solution that allows professional content owners, broadcasters, publishers, and advertising agencies to ingest, view, edit, brand, transcode, and package professional media content for digital network. The company also provides physical media digitization and ingestion, import, and technical consulting services. Its file-base on-demand technologies are applied to enhance and automate various digital media workflows, including content encoding and repurposing; multi-platform delivery; video aggregation, processing, and distribution; and content personalization, localization, and globalization. The company provides its solution to encode digital media elements, manage relevant metadata, edit and transform media for various audiences, and supply content as digital products to various platforms or devices. Panvidea, Inc. was formerly known as mPOINT.  The company was founded in 2007 and is headquartered in New York, New York.","Advertising, Cloud Computing, Music, Video",http://www.panvidea.com,"New York, New York, United States",Panvidea is engaged in the development and commercialization of entertainment and advertising content for various digital platforms.,"727,721",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2007-01-01,year,1,11-50,Chris Cali,,,,,
