Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Crate.io,https://www.crunchbase.com/organization/crate-technology,"Crate.io are the developers of CrateDB, a global multi-model database, that enables companies to access data insights at scale. The flexible, distributed database solution combines the performance of NoSQL with the power and simplicity of standard SQL. Optimized for large data volumes with high compute and data versatility requirements, CrateDB runs in the cloud, on the edge and on-premise. Crate.io was named as an Honorable Mention in the 2021 Gartner Magic Quadrant for Cloud Database Management Systems. ​   In November 2021, Crate.io launched CrateOM, a smart solution that turns device data into actionable insights and allows companies to achieve operational excellence. By connecting people, systems, and machines, CrateOM enables digital transformation through real-time insights and in-app communications.​ We are a VC and corporate funded global technology company, recognized as cutting edge by both Forbes and Gartner. Crate.io is well funded with $14M+ capital raised in our latest financing round in 2021. We are gearing up for hyper-growth, with offices in the US, Germany, Switzerland and Austria.","Analytics, Artificial Intelligence, Big Data, Cloud Computing, Database, Internet of Things, Machine Learning, Open Source, Software",https://crate.io,"San Francisco, California, United States",Enabling Data Insights at Scale,"13,871","12,335","11,882.5",-8.51%,-91.64%,28,1.55,-47.37%,66.75%,4.46%,"2,005,119","169,779",9.25%,"San Francisco Bay Area, West Coast, Western US",Active,2013-06-13,day,3,51-100,"Bernd Dorn, Christian Lutz, Jodok Batlogg",,,,,
Springboard Retail,https://www.crunchbase.com/organization/springboard-retail-2,"Springboard Retail is the leading cloud POS and retail management platform for omnichannel brands and retailers. Springboard's purpose built, robust end-to-end solution powers over $1.5B in sales for brands and retailers at over 2500 sites across North America and Mexico. Springboard founders, Gordon Russell and Jay Stotz, designed and built Springboard Retail based on their experience operating and growing a $15M Boston based omnichannel chain of fashion apparel stores.","Cloud Computing, Developer Tools, E-Commerce, Mobile Payments, Payments, Point of Sale, Retail Technology, Software, Web Apps",https://www.heartlandretail.us,"Boston, Massachusetts, United States",Springboard Retail: the web based omnichannel commerce platform chosen by growing brands and retailers to drive revenue and margin,"62,166","11,645","14,415.17",-30.56%,-4.29%,670,3.5,164.06%,53.51%,-35.24%,"1,998,368","444,532",28.61%,"Greater Boston Area, East Coast, New England",Closed,2013-11-01,month,3,51-100,"Gordon Russell, Gordon Russell, Jay Stotz",,,,,
Onica,https://www.crunchbase.com/organization/corpinfo,"Onica is a cloud consulting and managed services company, helping businesses enable, operate, and innovate on the cloud. From migration strategy to operational excellence and immersive transformation, Onica is a full spectrum integrator, helping hundreds of companies realize the value, efficiency, and productivity of the cloud. Learn more at http://www.onica.com.","Big Data, Cloud Computing, Information Services, Information Technology",https://www.onica.com,"Santa Monica, California, United States","Onica is a cloud consulting and managed services company, helping businesses enable, operate, and innovate on the cloud. ","24,750","11,178","8,252.17",107.08%,-8.11%,68,1.44,8.86%,92.74%,-0.44%,"2,047,694","-959,781",-31.91%,"Greater Los Angeles Area, West Coast, Western US",Closed,2013-01-01,year,3,251-500,"Ahmad Gramian, Stephen Garden, Tolga Tarhan",,,,,
Datica,https://www.crunchbase.com/organization/datica,"Datica helps highly regulated industries manage sensitive information in the cloud. Datica's customers ranges from mid-to-late-stage startups to Fortune 100 companies.  The company was founded in 2013 and is based in Minneapolis, Minnesota.","Cloud Computing, Cloud Infrastructure, Compliance, Health Care, Information Technology, Open Source, SaaS",https://datica.com/,"Minneapolis, Minnesota, United States",Datica brings the cloud to healthcare and helps highly regulated industries.,"28,927","10,924","12,125.83",54.03%,22.25%,"1,687",5.79,22.64%,24.72%,-0.08%,"2,073,147","-414,259",-16.65%,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2013-04-13,day,5,51-100,"Jeremy Pierotti, Josh Elson, Mike Pietig, Mohan Balachandran, Travis Good",,,,,
Diamanti,https://www.crunchbase.com/organization/diamanti,"Diamanti is the technology leader in bare-metal container infrastructure. Purpose-built for modern cloud and open-source environments, Diamanti’s container platform gives infrastructure architects, IT operations, and application owners the speed, simplicity, efficiency, and control they need to run stateful containerized applications in production.","Cloud Computing, Cloud Data Services, Cloud Management, Computer, Data Center, Infrastructure, Software",https://www.diamanti.com/,"San Jose, California, United States","Diamanti is the technology leader in bare-metal container infrastructure, purpose-built for modern cloud and open-source environments.","5,357","10,922","22,565.5",-6.45%,-74.58%,15,1.55,-24.5%,67.27%,89.49%,"2,133,780","138,375",6.93%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2014-01-01,year,4,101-250,"Amitava Guha, Gopal Sharma, Jeffrey Chou, Luis Robles",,,730331,USD,730331
CloudMyLab,https://www.crunchbase.com/organization/cloudmylab,,"Cloud Computing, Developer Platform, IaaS, Information Technology, Software, Software Engineering",https://cloudmylab.com/,"Dublin, California, United States",CloudMyLab is an IAAS provider that can run simulations of any Lab or POC environment for proofs-of-concept and certification labs.,"425,234","10,701","10,074",43.25%,-19.59%,595,2.37,37.55%,73.65%,1.31%,"2,109,570","-310,373",-12.83%,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,,11-50,,,,,,
Clearly Agile,https://www.crunchbase.com/organization/clearly-agile,,"Cloud Computing, Information Technology, Software, Training",https://clearlyagile.com/,"Tampa, Florida, United States","Clearly Agile renders cloud development, business application, coaching, training and application development services.","442,873","10,612","8,503",17.65%,-95.87%,5,1.03,0.99%,96.6%,-2.62%,"2,167,009","-139,287",-6.04%,"Tampa Bay Area, East Coast, Southern US",Active,2014-01-01,year,2,101-250,"Edmund Gorski, Fred Mastropasqua",,,,,
Flywheel Software,https://www.crunchbase.com/organization/flywheel-software-ab7d,"You've built a great cloud data warehouse for your company. We help you make it drive revenue. Founded by a team of ex-Googlers, Flywheel has created a way to turn your customer data into intelligent, dynamic customer segments that drive up your customer’s lifetime value by 15%-20%. Our customers include top companies like Google, Indeed and the Boston Red Sox. We are a fast growing, profitable, cloud technology startup based out of SanFrancisco, New York, and Toronto. If you are looking to join a high growth cloud technology company we are hiring in engineering and sales!","Cloud Computing, Machine Learning, Marketing, SaaS, Sales, Software",https://flywheelsoftware.com,"San Francisco, California, United States","Flywheel Software offers software, database, and cloud computing services to generate leads and increase sales for marketers.","11,205","10,163","6,870.33",271.05%,-24%,356,1.41,41.12%,91.07%,-8.93%,"2,214,309","-2,183,093",-49.65%,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,2,11-50,"Chris Sell, David Joosten",,,,,
Pulse Health,https://www.crunchbase.com/organization/pulse-health-3848,"Pulse Health provides patient data services, healthcare marketing, outreach, marketing automation, direct mail, fax, SMS, tile detailing, HCP data services, list rental, acquisition, banner serving, and email deployment services.","Cloud Computing, Marketing Automation, Software",https://pulsehealth.tech,"Garden City, New York, United States",Pulse Health provides cloud-based engagement software services for the life science industry.,"1,358,620","10,148","10,063.17",15.42%,,0,1,-83.33%,100%,350.05%,"2,216,218","-121,634",-5.2%,"Greater New York Area, East Coast, Northeastern US",Active,2015-01-01,year,,11-50,,,,,,
Nirmata,https://www.crunchbase.com/organization/nirmata,"Nirmata is a unified management plane for Kubernetes clusters and workloads that eliminates Day 2 Kubernetes challenges without lock-in or unnecessary abstractions. It provides comprehensive policy-based automation for deploying, operating, and optimizing Kubernetes applications across clouds, via easy-to-use, intuitive interfaces.","Cloud Computing, Enterprise Software, Information Technology, PaaS",https://nirmata.com,"San Jose, California, United States",Nirmata is a unified management plane for Kubernetes clusters.,"22,421","9,159","6,578",35.79%,75%,49,1.36,-11.63%,87.89%,57.45%,"2,284,932","-305,208",-11.78%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,year,3,11-50,"Damien Toledo, Jim Bugwadia, Ritesh Patel",,,,,
Caylent,https://www.crunchbase.com/organization/caylent,"Caylent is a cloud native services company that helps organizations bring the best out of their people and technology using AWS. To thrive in a software-defined world where technology is at the core of every business, organizations need to empower their people and processes through technology. Caylent is uniquely positioned to fuel that engine of innovation by bringing ambitious ideas to life for our clients. Caylent is obsessed with accelerating time-to-value and our track record is backed by years of experience working with clients to solve their most complex challenges. Caylent’s team provides both insight and guidance where it matters most. Through a combination of expert advice and implementation, we see around corners and anticipate needs before they become challenges. We are forward thinking, exploratory in our approach, and pride ourselves on true partnership with our clients. Being a partner means engaging together in a focused effort to drive our clients’ vision and achieve both technical and business results. Caylent was born in the cloud as a cloud native organization with roots in building developer tools. Our mission from day one has been to help companies accelerate their cloud native journey. We recognize that there is  a shift in the way software is built, deployed, and managed and that running applications in the cloud can be challenging. Since our formation, we’ve been an active member of the open source community focused on helping companies at all stages of their cloud journey maximize the value of their technology investment through open source.   Our commitment to the open source community includes membership in the Cloud Native Computing Foundation (CNCF) and status as a Kubernetes Certified Service Provider (KCSP). This dedication to community extends to our philosophy, mindset, and investment in our people and practices. Our commitment to learning and career development includes providing time for engineers and architects to study, train, and get certified on the cutting edge technologies that our clients value. This dedication to continuous learning enables us to have opinions grounded in experience and best practices, which is a strong value-add to our clients who look to our team to solve the most complex technical challenges. Caylent’s core practice areas include Cloud DevOps, Cloud Migration & Modernization, Cloud Data Engineering, Cloud Native Applications, Cloud Security and Compliance, and Cloud Platform Monitoring. We also provide innovative services through our Extended Reality and Machine Learning practices. We deliver via an Agile, iterative approach through scoped projects or as an elastic capacity-based subscription model depending on the best fit for our client's needs.","Cloud Computing, Cloud Infrastructure, IaaS",https://caylent.com,"Irvine, California, United States",Full spectrum AWS Cloud Native and DevOps consulting partner,"10,820","8,978","9,540.5",20.7%,25%,10,1.41,3.17%,61.78%,-24.4%,"2,311,625","-113,240",-4.67%,"Greater Los Angeles Area, West Coast, Western US",Active,2015-08-07,day,2,101-250,"JP La Torre, Stefan Thorpe",,,78851,USD,78851
