Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
S2 Computers,https://www.crunchbase.com/organization/s2-computers,,"Cloud Data Services, Information Technology, Software",https://s2-computers.co.uk,"Norwich, Norfolk, United Kingdom","S2 Computers offers IT strategy, cloud services & office 365, backup & disaster recovery, and data & cyber security services.","894,136","3,561",,33.97%,927.12%,606,3,80%,55.56%,11.12%,"3,938,428","-530,057",-11.86%,,Active,2002-01-01,year,,1-10,,,,,,
Beehosting,https://www.crunchbase.com/organization/beehosting,"BeeHosting offers reliable and affordable web hosting for websites of any complexity. Innovative decisions, professionalism and our long operational experience in IT services allow us to provide each client with practical, modern and reliable solutions in website hosting. Your information will be safely stored on our powerful servers equipped with pre-installed software necessary for the correct and practical work of your website. Quality hosting is our promise to you. When you call our team to find solutions, we’ll work with you until we find the right fix. Our ability to understand technical issues and draw on our vast resources ensures quality across your hardware, support and server configuration. As we actively keep on the pulse of the latest development trends you can expect ongoing monitoring, fast security patching and upgrades to help support new software releases. We’re your business partner.","Cloud Data Services, Cyber Security, Domain Registrar, Email, SEO, Web Hosting",https://beehosting.pro/,"Tallinna, Harjumaa, Estonia","Beehosting offers complete hosting services that cover domain registration, email marketing, custom applications and cloud services.","885,296","3,533","2,172.67",714.06%,72.73%,418,3.69,-43.26%,57.48%,-17.4%,"3,950,721","-4,620,032",-53.9%,European Union (EU),Active,2008-01-01,year,,1-10,,,,,,
Arxus,https://www.crunchbase.com/organization/arxus,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure",https://www.arxus.eu/en,"Kontich, Antwerpen, Belgium","Arxus is an IT firm that offers services such as cloud consultancy, managed services and cloud custodian services.","902,567","3,516","3,559.67",55.44%,453.06%,542,2.41,25.85%,37.04%,-39.15%,"3,966,313","-818,038",-17.1%,European Union (EU),Active,2008-01-01,year,,101-250,,,,,,
MundiServer,https://www.crunchbase.com/organization/mundiserver,,"Cloud Data Services, Domain Registrar, Web Hosting",http://mundiserver.com,"Játiva, Comunidad Valenciana, Spain","MundiServer is an IT firm that offers services for domains, hosting, VPS cloud and dedicated servers.","1,381,347","3,515","7,262.17",-62.45%,27.46%,0,1,-31.71%,100%,11.71%,"3,966,443","1,704,275",75.34%,European Union (EU),Active,2010-01-01,day,,1-10,,,,,,
Managed IT Experts,https://www.crunchbase.com/organization/managed-it-experts,,"Cloud Data Services, Information Technology, Outsourcing",https://manageditexperts.co.uk,"Dunfermline, Fife, United Kingdom","Managed IT Experts is a cloud service provider company that specializes in outsourcing, managed antivirus, and backup solutions.","962,517","3,503",,375.95%,,0,1,-44.16%,100%,15.18%,"3,970,895","-3,530,023",-47.06%,,Active,2005-01-01,year,,1-10,,,,,,
Romexsoft,https://www.crunchbase.com/organization/romexsoft,"We help customer-centric companies BUILD, RUN, and OPTIMIZE their cloud systems on AWS with creative, elegant, and cost-efficient solutions. By partnering with Romexsoft, you experience the benefits of a high-performing in-house team with no overhead costs involved. As a certified AWS Consulting Partner,  Romexsoft brings additional benefits for their customers, assisting them in designing, architecting, building, migrating, and managing their solutions on AWS. Our services: - AWS Cloud Consulting	 - Professional Services On-Demand (Managed Teams, Staff Augmentation)	 - Managed Services for AWS (24x7 AWS Support, Cost Optimization, Security, Modernization)	 Expertise: - Cloud Application Development - AWS Cloud Migration - Application Modernization - DR infrastructures on AWS - Java Development - Software QA & Testing - DevOps Services - 24x7 AWS Support Established in 2004, Romexsoft is a trusted software development vendor and managed services provider that has already successfully delivered more than 100 projects and assisted a great number of customers in Healthcare, Fintech, and Media industries with AWS cloud transformation in alignment with their business objectives.  LEVERAGE OUR EXPERIENCE! CONTACT US TODAY at romexsoft.com","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Finance, Medical, Quality Assurance, Software, Technical Support",http://www.romexsoft.com,"Lviv, L'vivs'ka Oblast', Ukraine",SOFTWARE DEVELOPMENT AND MANAGED SERVICES FOR AWS-BASED BUSINESSES,"422,159","3,405","3,646",123.28%,"1,450%",310,1.33,12.36%,91.72%,12.53%,"4,030,210","-1,857,709",-31.55%,,Active,2004-07-12,day,1,51-100,Serhiy Kozlov,,,,,
Deisoltec,https://www.crunchbase.com/organization/deisoltec,,"Cloud Data Services, Consulting, Cyber Security, Email, Hardware, Information and Communications Technology (ICT), Telecommunications",https://www.dst.es/,"Barcelona, Catalonia, Spain","Deisoltec provides backup, computer security, telecommunication, ICT, backup, hardware, server, and IT management services.","1,535,922","3,353",,,,0,1,,100%,,"4,010,610",,,European Union (EU),Active,2004-02-10,day,1,1-10,Alberto Valle,,,,,
Pixida,https://www.crunchbase.com/organization/pixida,,"Automotive, Cloud Data Services, Embedded Systems, Mobile Apps, Software",https://www.pixida.com/,"Munich, Bayern, Germany",Pixida is an innovative technology company offering comprehensive digital solutions and professional services that are interconnected.,"359,613","3,139","10,729",-11.6%,-98.59%,222,3,200%,25%,-75%,"4,218,632","304,336",7.77%,European Union (EU),Active,2008-01-01,day,,251-500,,,,13129290,USD,13129290
Datavault,https://www.crunchbase.com/organization/datavault-4563,"Data-Vault helps their clients maximize their investment in data warehousing and business intelligence. They work with clients throughout the life-cycle of projects from strategic alignment, business case development, through design, implementation, and ongoing operational support.","Big Data, Business Intelligence, Cloud Data Services, Management Consulting, Project Management",https://www.data-vault.co.uk,"Hayling, Hampshire, United Kingdom",Datavault is a management consulting firm delivers data warehouse solutions.,"629,798","3,123","4,066.67",-63.51%,"6,650%",0,1,0%,100%,0%,"4,146,503","1,907,526",85.2%,,Active,2003-01-01,year,,11-50,,,,,,
Xynomix Ltd: The Database specialists,https://www.crunchbase.com/organization/xynomix,"Since 2002 Xynomix has been delivering professional database services to a wide range of clients. Our founders set up the company after becoming disenchanted with the impersonal corporate mentality they’d encountered in previous roles, with the aim of creating a workplace that truly values its employees. We set ourselves apart through the people we bring in to our team. To us, they’re the best of the best and we treat our staff the way we’d like them to treat our clients; with care, attention and the utmost importance. We believe that happy staff make for happy clients.","Cloud Data Services, Database",https://www.xynomix.com,"Nottingham, Nottingham, United Kingdom","Oracle and SQL Server technical expertise, support, hosting and outsourcing.","485,625","2,986",,-67.71%,,0,1,0%,100%,0%,"4,226,602","2,066,768",95.69%,,Active,2002-01-01,year,,11-50,,,,3379806,USD,3379806
Penta,https://www.crunchbase.com/organization/penta,"Penta is a private cloud-based information system management company founded in 1996 and headquartered in Geneva, with offices in Dubai’s DIFC.  Clients are predominantly in the financial sector and other sensitive industries that require high reliability, data security, ensured business continuity and regulatory compliance, for example with the Swiss Financial Market Supervisory Authority (FINMA) and the Dubai Financial Supervisory Authority (DFSA).  Penta’s approach is to partner with clients who wish to outsource IT operations to take advantage of cloud computing and ensuring a better return on IT investments without the compromises of public clouds.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cyber Security, Information Technology",http://www.penta.ch,"Geneva, Geneve, Switzerland","Penta is a Swiss private cloud IT provider specializing in sensitive industries requiring reliability, security and regulatory compliance.","281,410","2,960","24,963.33",-97.76%,-45.45%,48,1.55,-23.6%,63.22%,111.65%,"4,261,894","3,847,469",928.39%,,Active,1996-01-01,year,1,11-50,Farhad Khalilnia,,,3692683,USD,3692683
Rostercloud,https://www.crunchbase.com/organization/routecloud,"RouteCloud offers a cloud-based staff management tool for event rostering.  It enables its users to manage staff according to their availability and manage their labor costs. It also enables its users to synchronize and send emails and SMSs through their mobile phones. RouteCloud was acquired by Rision in July 2016. RouteCloud was founded by Dan Kennedy in 2009. It is based in Brighton, East Sussex.","Cloud Data Services, Consumer Software, Enterprise, Information Technology, SaaS, Software",https://rostercloud.com,"Brighton, East Sussex, United Kingdom",Online Rostering and Management Software.,"662,482","2,886",,42.17%,175.76%,91,8.87,84.89%,0%,50.05%,"4,303,935","-401,959",-8.54%,,Active,2009-01-01,year,2,51-100,"Dan Kennedy, Rohan Workman",,,,,
Squalio,https://www.crunchbase.com/organization/squalio,"Squalio is an information technology group that has been operating in the market for 20 years and delivers progressive cloud solutions, software licensing and software asset management services for customers striving for secure and effective IT management and development of their business strategy. Their philosophy – to use the benefits of modern technology themselves – has ensured rapid growth, and now Squalio operates in Latvia, Lithuania, Estonia, Belarus, Ukraine, Georgia, Austria, Bulgaria and Kazakhstan, and they are still growing fast.","Cloud Data Services, Consulting, Information Technology, Software",https://squalio.com/,"Riga, Riga, Latvia",Squalio offers software and cloud services licensing and software management services.,"302,661","2,858","9,857.33",627.23%,"99,100%",30,1.52,51.57%,48.44%,-51.56%,"4,320,596","-3,687,027",-46.04%,European Union (EU),Active,1997-01-01,year,,,,,,,,
4D Data Centres,https://www.crunchbase.com/organization/4d-data-centres,"4D Data Centres is a UK based colocation provider with facilities in Gatwick, Surrey, London and Kent. As well as colocation, we provide ultra-fast connectivity and business focused cloud services to organisations around the world.","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Storage, Information Technology, Private Cloud",https://www.4d-dc.com,"Byfleet, Surrey, United Kingdom","Cloud, Connectivity and Colocation, with data centres in Sussex, Surrey, Kent & London.","645,733","2,742","4,603.17",-33.67%,-87.63%,23,1.53,-34.56%,73.55%,12.12%,"4,391,361","850,029",24%,,Active,1999-11-01,day,1,11-50,David Barker,,,3456322,USD,3456322
Amazing Support,https://www.crunchbase.com/organization/amazing-support,"Amazing Support is a managed IT support & cyber security provider o local small, medium and large businesses. They provide managed IT support, cyber security, cloud solutions, business continuity, IT projects, and consultancy delivered amazingly.  It's teamwork and ensuring clients, contacts, and suppliers receive that exceptional level of communication at all times throughout support incidents.","Cloud Data Services, Cyber Security, Information Technology, Software",https://www.amazingsupport.co.uk/,"Elstree, Hertford, United Kingdom","Amazing Support is a managed IT support & cyber security provider o local small, medium and large businesses.","647,887","2,720","1,958",253.71%,-37.9%,77,1.47,34.51%,53.42%,-41.34%,"4,409,454","-2,405,067",-35.29%,,Active,2007-01-01,year,,11-50,,12,"3,286",,,
