Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Thumbplay,https://www.crunchbase.com/organization/thumbplay,"Thumbplay is a provider of mobile entertainment in the U.S. Thumbplay.com features licensed music, video and games from several large entertainment companies, including: EMI, Sony Music Entertainment, Universal Music Group and Warner Music Group. Thumbplay Music — which launched in private beta on January 7, 2010 and in public beta on March 4, 2010 — is a cloud-based music service that provides unlimited access to more than 8 million songs under license from every major record label and more than 25,000 indie labels. The mobile app is currently available on BlackBerry and Android smartphones and PCs/Macs. It will be available on iPhone within the first half of 2010. Headquartered in New York City, Thumbplay was founded in September 2004 by Are Traasdahl and Evan Schwartz. Investors include Bain Capital Ventures, SoftBank Capital, i-Hatch Ventures, Redwood Partners, New Enterprise Associates, Meritech, Brookside Capital Partners and Cross Creek Capital. ","Cloud Computing, File Sharing, Mobile, Music, Photography, Video",https://www.iheart.com,"New York, New York, United States","Thumbplay is a cloud-based music subscription service that provides audio, video and gaming content for mobile device users.","329,026",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2004-09-01,day,2,51-100,"Are Traasdahl, Evan Schwartz",,,,,
Aitheras,https://www.crunchbase.com/organization/aitheras,,"Analytics, Cloud Computing, Consulting, Cyber Security",https://aitheras.com,"Rockville, Maryland, United States","Aitheras offers data analytics, data management, cloud computing, digital communication, apps, litigation support & cybersecurity services.","343,010",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2002-01-01,year,,11-50,,,,430909,USD,430909
Airnet Group,https://www.crunchbase.com/organization/airnet-group,"Airnet Group, Inc. (Airnet) is an IT professional and managed services provider and Gold Microsoft Cloud Partner located in Chattanooga, Tennessee. We serve several industries across the country and specialize in cloud-based IT needs by providing Professional Services, Managed Services, and Cloud Consulting. Our process consists of Assess, Plan, Migrate, Optimize, and Manage. We begin with an IT infrastructure assessment to gain insights on your IT systems, followed by planning of which workloads to move where, and ultimately we migrate them for you using our Airnet Azure Foundations platform. Once migrated, we optimize the systems to run at peak performance and efficiency. If desired, we also offer optional managed services to help you manage some or all of your IT infrastructure systems and applications. We can serve you whether you have 20 servers - or 20,000! Contact us today to get started.","Broadcasting, Cloud Computing, Data Mining, Messaging, Mobile, Security, VoIP, Web Hosting",http://www.airnetgroup.com,"Chattanooga, Tennessee, United States","Airnet Group is a cloud solutions provider offering IT system assessments, professional and managed IT services, and cloud consulting.","346,368",,,,,,,,,,,,,Southern US,Active,2002-01-01,day,,11-50,,,,526390,USD,526390
Hogan Consulting Group,https://www.crunchbase.com/organization/hogan-consulting-group,,"Cloud Computing, Information Technology, Security",https://hogancg.com/,"Chesterton, Indiana, United States","Hogan Consulting Group provides security, cloud computing and IT solutions.","348,100",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2004-06-01,day,1,11-50,Rebecca Hogan,,,392075,USD,392075
GlobaLogix,https://www.crunchbase.com/organization/globalogix,"GlobaLogix is a control and automation engineering firm, delivering information based solutions to the Oil & Gas and agricultural feed and storage markets. You have their expertise in instrumentation, measurement, PLC integration, programming, communication network design and installation services.","Cloud Computing, Field Support, Industrial Automation, Professional Networking, Service Industry",https://globlx.com/,"Houston, Texas, United States",GlobaLogix is a control and automation engineering firm.,"353,907",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2004-01-01,year,,51-100,,,,258766,USD,258766
Averiware - Best Cloud ERP Software Solutions Company,https://www.crunchbase.com/organization/averiware,"Averiware is a fully integrated business management solution developed to enable organizations to manage key aspects of their organization in one solution. It is an integrated Cloud ERP solution that connects your department and operations - including marketing, sales, customer service, order management and fulfillment, purchasing, inventory and warehouse management, deliveries, and financial accounting. Our Cloud ERP modules: 1.Salesforce Automation (SFA) 2.Customer Relationship Management (CRM) 3.Supply Chain Management (SCM) 4.Human Resource Management (HR) 5.Financial Management and Accounting 6.Case and Issue Management 7.Service Operation Management 8.Project Management 9.Point of Sale 10.Document Management 11.Customer Self Service Portal 12.Field Service Mobile Apps We also offer Personalized support solutions as a part of our Elite support program, so you can use our resources any time you call with questions, a 24/7 web-based support access to experts is provided. For More Information : info@averiware.com","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Information Technology, SaaS, Software",https://solutiondots.com/business-cloud/,"Altadena, California, United States",Averiware is a Cloud ERP Business Solution providing company that helps Small-medium enterprises to gain visibility and increases revenue.,"355,448",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2004-07-01,month,1,101-250,Emmanuel Mathew,,,,,
JetHead,https://www.crunchbase.com/organization/jethead,,"Cloud Computing, Information Technology, Mobile Apps, Software",http://jetheaddev.com,"Carlsbad, California, United States",JetHead provides embedded software development services.,"359,405",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2003-01-01,year,,101-250,,,,,,
Kirkham IT,https://www.crunchbase.com/organization/kirkham-it,,"Cloud Computing, Information Technology, Software",https://www.kirkham.it,"Fort Smith, Arkansas, United States","Kirkham IT is a dynamic, unconventional machine providing visionary solutions to its partners.","359,690",,,,,,,,,,,,,Southern US,Active,2003-01-01,year,,1-10,,,,,,
LaLa Media,https://www.crunchbase.com/organization/lala-media,"Lala was a revolutionary cloud-based hub for online music discovery and purchase, enabling consumers to more effectively manage their digital music, find and purchase new titles that fit their taste, and access music recommendations through a variety of digital channels. Lala was acquired by Apple in 2009.","Cloud Computing, E-Commerce, Music",https://www.lalamedia.ca/,"Palo Alto, California, United States",Lala was a revolutionary cloud-based hub for online music discovery and purchase.,"362,764",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2003-01-01,year,,1-10,,,,,,
4Home,https://www.crunchbase.com/organization/4home,"4Home has developed an XML-based software and services platform that OEM hardware vendors and service providers can use to deliver compelling applications and services into the connected home. 4Home's suite of solutions allows users to automate almost any application they want: remotely monitor their homes, get Web-based content on the TV, control home systems from their mobile phones, control all home devices and digital media in one unified user-interface, and track their home energy usage down to the device level.  The company feels that ""home control services"" are the next suite of services to be offered by major broadband providers (after the trifecta of voice, video, and data), and consists of home monitoring, media & entertainment management, home health, and energy management. 4Home received five CES 2008 Innovation awards.","Automotive, Clean Energy, Cloud Computing, Internet, Software, Wireless",http://www.4home.com,"Sunnyvale, California, United States",4Home offers an XML-based software and services platform that enables OEMs to deliver applications and services to the connected home.,"365,337",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2006-01-01,year,2,11-50,"Jim Hunter, Paul Gifford",,,,,
