Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Okera,https://www.crunchbase.com/organization/okera,"Okera provides secure data access at scale so that data teams have the confidence to unlock the power of their data for innovation and growth. By ensuring that appropriate data access controls are in place and meet the evolving data privacy landscape, the Okera Active Data Access Platform can automatically discover and audit data lakes, create access policies using its no-code visual policy engine, and enforce fine-grained access in hybrid and multi-cloud environments such as AWS and Azure. Okera is headquartered in San Francisco and backed by Bessemer Venture Partners, ClearSky Security, and Felicis Ventures.","Cloud Data Services, Cloud Security, Information Technology, Privacy, Software",https://www.okera.com,"San Francisco, California, United States",Okera is a data authorization company.,"4,625","13,813","6,923.67",217.76%,966.67%,96,1.24,14.94%,79.01%,-17.86%,"1,812,743","-1,662,035",-47.83%,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,2,11-50,"Amandeep Khurana, Nong Li",,,127985,USD,127985
CloudServus,https://www.crunchbase.com/organization/cloudservus,,"Cloud Computing, Cloud Data Services, Information Technology",https://www.cloudservus.com,"Austin, Texas, United States","CloudServus is an IT company that provides cloud platform services, Microsoft identity, and cloud security access services.","690,775","13,765","10,219",60.62%,-83.76%,132,1.71,23.88%,88.09%,4.08%,"1,871,133","-497,728",-21.01%,Southern US,Active,2014-01-01,year,,11-50,,,,,,
LeaseCrunch,https://www.crunchbase.com/organization/leasecrunch,,"Accounting, Cloud Data Services, Software",https://www.leasecrunch.com,"Milwaukee, Wisconsin, United States",LeaseCrunch is a lease accounting software and cloud-based solution for CPA firms and their clients.,"187,797","13,675","7,720",28.06%,-82.16%,262,1.24,11.67%,82.2%,-7.85%,"1,877,704","-233,893",-11.08%,"Great Lakes, Midwestern US",Active,2016-01-01,year,1,11-50,Ane Ohm,,,22799,USD,22799
Prophecy.io,https://www.crunchbase.com/organization/prophecy-io,Prophecy.io is a Cloud Native Data Engineering product built on Spark & Kubernetes. We help enterprises modernize their data engineering with open runtimes and hybrid cloud deployments. We do this by automatically migrating existing ETL workflows to Apache Spark and providing a full stack data engineering product on Cloud Native infrastructure.,"Analytics, Business Intelligence, Cloud Data Services, Developer Platform, Enterprise Software, Information Technology, Machine Learning, SaaS, Software",http://www.prophecy.io,"Palo Alto, California, United States",Prophecy is an Enterprise Data Engineering Product for Visual & Code (with Git/CI/CD) development of Spark/Airflow data pipelines,"37,176","13,232","5,973.5",187.09%,572%,168,1.94,50.3%,35.22%,-50.18%,"1,912,268","-1,611,942",-45.74%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,day,4,11-50,"Maciej Szpakowski, Raj Bains, Rohit Bakhshi, Vikas Marwaha",,,,,
Ridge,https://www.crunchbase.com/organization/tectonic-c189,"Ridge goes beyond the public cloud with a flexible cloud that’s anywhere you need to be. Ridge Cloud integrates into multiple locations and technology stacks to offer a full cloud experience on top of any underlying infrastructure — public or private. Businesses get a cloud customized for their specific throughput, locality, and commercial requirements. Without any installation or CAPEX, Ridge leverages existing servers and runs application workloads on any IaaS, virtualization, or bare-metal machines. Whether you need to deploy in a private data center, on-prem, edge micro-center, or even in a multi-facility hybrid environment, Ridge expands your footprint without limits.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Storage",https://ridge.co,"Boston, Massachusetts, United States",Get a cloud that works best for you! Ridge boosts cloud-native apps with a flexible cloud that sits on any infrastructure & in any location.,"16,383","13,033","5,938.67",258.34%,-91.68%,0,1,-6.09%,100%,6.94%,"1,931,125","-1,948,102",-50.22%,"Greater Boston Area, East Coast, New England",Active,2018-01-01,year,3,51-100,"Jonathan Seelig, Mati Lerner, Nir Sheffi",,,,,
HelpCloud,https://www.crunchbase.com/organization/helpcloud,,"Cloud Data Services, Information Technology, Internet, Software",https://www.helpcloud.com/,"Lindon, Utah, United States","HelpCloud is an information technology firm that offers services such as tech support, system optimization and software license.","445,151","12,776","25,278.83",-68.54%,977.78%,291,2.04,3.74%,68.33%,115.42%,"1,962,174","1,003,378",104.65%,Western US,Active,2018-01-01,year,,101-250,,,,,,
Onehouse,https://www.crunchbase.com/organization/onehouse-b7c0,"Onehouse delivers a new bedrock for the data, through a cloud-native managed lakehouse service built on Apache Hudi.","Big Data, Cloud Data Services, Software",https://www.onehouse.ai/,"Menlo Park, California, United States",Onehouse is a cloud-native managed lakehouse service provider.,"19,466","12,629","7,552",15.46%,"1,460%",78,1.82,0.72%,31.29%,-51.12%,"1,978,349","-93,478",-4.51%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2021-01-01,year,1,11-50,Vinoth Chandar,,,,,
Datafold,https://www.crunchbase.com/organization/datafold,Datafold builds tools for automating analytical data quality management. It helps companies extract more value from their analytical data by automating Data Engineering workflows like data quality monitoring. It also simplifies data QA by enabling instant table comparison and profiling.,"Analytics, Application Performance Management, Big Data, Business Intelligence, Cloud Data Services, Data Integration, Information Technology, Quality Assurance, Software",https://datafold.com,"San Francisco, California, United States",Datafold automates proactive management of analytical data quality,"4,289","12,615","10,480.17",34.42%,207.69%,40,1.41,24.6%,68.86%,-25.29%,"1,904,134","-238,903",-11.15%,"San Francisco Bay Area, West Coast, Western US",Active,2020-01-01,year,2,11-50,"Alex Morozov, Gleb Mezhanskiy",,,,,
Formant,https://www.crunchbase.com/organization/formant,"Formant is a monitoring and operations infrastructure that allows companies to monitor robot fleets, receive alerts, and embark on root cause analyses when something goes wrong. Its platform is built on a secure and scalable cloud stack that can integrate robotic applications and existing tools that lets clients with a cloud infrastructure aid in robotic automation. Founded by a team of former Google, Savioke, and Redwood Robotics software engineers, roboticists, and product managers—Formant believes that more efficient cloud infrastructure can help unlock the shared potential of humans and robots. The company was established in 2017 and is based in San Francisco, California.","Cloud Data Services, Information Services, Information Technology, Robotics, Sensor, Software",https://formant.io/,"San Francisco, California, United States","Formant is a monitoring and operations software that connects people, processes, sensors, and robots through a robotic approach platform.","9,246","12,512","15,509.17",45.57%,-34.58%,70,1.15,-10.32%,84.82%,-1.12%,"1,987,607","-378,222",-15.99%,"San Francisco Bay Area, West Coast, Western US",Active,2017-01-01,year,1,11-50,Jeff Linnell,,,,,
Cypheme,https://www.crunchbase.com/organization/cypheme,"Cypheme is an artificial intelligence capable of detecting counterfeit products by analyzing the product's packaging with a neural network, using only a cellphone camera.","Artificial Intelligence, B2B, Cloud Data Services, Machine Learning, Security",http://www.cypheme.com,"Mountain View, California, United States",Cypheme is an artificial intelligence capable of detecting counterfeit products by analyzing the product's packaging.,"67,511","12,379","12,114.17",60.66%,"1,650%",1,1.02,-1.12%,97.64%,1.2%,"1,926,052","-458,878",-19.24%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2015-03-04,day,3,11-50,"Charles Garcia, Diana Wang, Hugo Garcia-Cotte",,,,,
IoTecha,https://www.crunchbase.com/organization/iotecha-corp,IoTecha provides a suite of integrated products for electric vehicle smart charging and powerline communications.,"Cloud Data Services, Consumer Electronics, Electric Vehicle, Internet of Things, Manufacturing, Telecommunications",http://www.iotecha.com,"Piscataway, New Jersey, United States",IoTecha provides a suite of integrated products for electric vehicle smart charging and powerline communications.,"22,338","12,094","25,476.17",-71.85%,200.6%,"1,010",1.76,-27.61%,53.32%,15.36%,"2,026,188","1,099,448",118.64%,"Greater New York Area, East Coast, Northeastern US",Active,2015-10-15,day,2,11-50,"Michael Macaluso, Oleg Logvinov",,,,,
StreamNative,https://www.crunchbase.com/organization/streamnative,"StreamNative offers an event streaming platform based on Apache Pulsar that enables companies to access enterprise data as real-time streams. Apache Pulsar acts as a real-time, fault-time, highly scalable and unified event streaming platform. It is widely adopted by many companies globally, from internet giants, gaming companies, IoT companies, financial institutes to many other enterprises.  Unliked other legacy pubsub messaging system, Pulsar was born and developed for Cloud. Its architectural advantages and cloud-native design principles make it able to make high volume data available as an infinite real-time stream for consumption. The infinite real-time stream provides a unified view for both historic and real-time data. The infrastructure lets you build around a single central nervous system transmitting, storing and processing messages for the different systems and applications within your organization. By leveraging the Apache Pulsar technology, StreamNative Platform enables the leaders in industries such as gaming, financial services, blockchain, retail, logistics, manufacturing, media and IoT, move data from isolated legacy systems into one real-time event streaming platform where they can act on immediately.  StreamNative was started by a team of Apache Pulsar and Apache BookKeeper PMC members, committers and contributors, who believe in event streams are the right foundation for enterprise data.  Many of the team members have been working on Apache Pulsar for years, and have helped the leading internet giants successfully run Pulsar at scale. StreamNative is based in San Francisco, California. It also have offices in Beijing, Shanghai and Shenzhen in China.","Big Data, Cloud Data Services, Enterprise Software, Open Source, Software",https://streamnative.io,"San Francisco, California, United States",StreamNative offers an streaming platform based on Apache Pulsar that enables companies to access enterprise data as real-time streams.,"5,700","11,813","22,299.67",-43.42%,9.91%,255,2.66,25.63%,60.51%,-24.86%,"1,981,449","606,643",44.13%,"San Francisco Bay Area, West Coast, Western US",Active,2019-01-01,month,2,101-250,"Jia Zhai, Sijie Guo",,,,,
