Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
SMV Consulting Services,https://www.crunchbase.com/organization/smv-consulting-services,"SMV Consulting Services provides technology and staffing solutions. They offer HR transformation, data ware solutions, and cloud solutions. They also offer cloud migration services that manage the needs and requirements of regulated industries, including health care, biotech, pharmaceuticals, financial, and marketing.","Cloud Data Services, Consulting, Information Services, Information Technology",https://www.smv-inc.com,"Exton, Pennsylvania, United States","SMV Consulting Services provides HR transformations, data ware, and cloud solutions.","1,032,334",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2004-01-01,year,,1-10,,,,38579,USD,38579
OblakSoft,https://www.crunchbase.com/organization/oblaksoft,"OblakSoft focuses on technologies that simplify adoption of cloud computing.  OblaskSoft offers ClouSE – a technology that allows cloud storage to be ""plugged into"" MySQL in a seamless and secure manner. ClouSE is the Cloud Storage Engine for MySQL that can utilize cloud storage such as Amazon S3 to store relational and blob data.  ClouSE provides fully functional, transactional and ACID-compliant relational data management on top of cloud storage. Key advantages of ClouSE include: * It provides transactional (ACID) guarantees to the users, with transactions featuring commit, rollback, and crash-recovery capabilities to protect user data * It allows utilizing cloud storage to store user data * It supports on-the-fly encryption of user data to guarantee its full confidentiality in the cloud * It supports direct access to blob content (a.k.a. weblobs) to enable scaling out content delivery of large data objects (e.g. pictures, movies) * It supports public, private and hybrid cloud configurations Designed and optimized for cloud storage from ground up ClouSE uses eventual consistency management, compression and caching techniques to smooth out cloud storage adoption bumps such as non-strict data consistency, high-latency storage access, and higher storage access failure rate due to network failures.  As a transactional storage engine for MySQL ClouSE opens cloud storage to SQL developers and SQL-based applications and reduces the need to retrain developers and rewrite applications to use new data processing paradigms, thus lowering the barrier for cloud storage adoption.","Cloud Data Services, Software",http://www.oblaksoft.com,"Bellevue, Washington, United States",OblakSoft is focused on developing technology solutions to optimize cloud storage.,"1,037,325",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2011-12-01,day,1,1-10,Artem Livshits,,,,,
Rootaxcess,https://www.crunchbase.com/organization/rootaxcess,"Rootaxcess provides enterprise-class IaaS solutions, expertise, and support. Since its inception, the company has provided cloud and managed hosting solutions that enable businesses to accelerate growth and scale operations while controlling costs and reducing IT infrastructure. Rootaxcess’s complete service portfolio includes total tech support and managed services, backup and recovery, iRootSync file sharing, exchange hosting, e-commerce and web hosting, and HIPAA hosting while its product portfolio includes cloud servers, virtual datacenters, private hosted clouds, colocation, and dedicated servers. Rootaxcess was founded in September 2011 and is based in Oakbrook, Illinois.","Cloud Data Services, Information Services, Network Security",http://www.rootaxcess.com/,"Oak Brook, Illinois, United States","Rootaxcess provides enterprise-class IaaS solutions, expertise, and support.","1,037,519",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2009-01-01,year,3,11-50,"Drew Meyers, Eric Wince, Maurice Watkins",,,,,
Stax Networks,https://www.crunchbase.com/organization/stax-networks,"Seattle-based Stax Networks launched its ""Java applications in the cloud"" service on December 16, 2008. The company was founded by Spike Washburn, JJ Allaire and Steve Anderson and was initially funded by Baseline.","Cloud Data Services, Infrastructure, PaaS",http://www.stax.net,"Seattle, Washington, United States","Seattle-based Stax Networks launched its Java applications in the cloud service on December 16, 2008.","1,044,797",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2007-10-01,month,3,1-10,"J.J. Allaire, Spike Washburn, Steve Anderson",,,,,
Genstor Systems,https://www.crunchbase.com/organization/genstor-systems,"Genstor provides computer storage and server products. They offer products that include products, servers, storage, GPU computing, workstations, and cloud computing. They provide solutions that are western, Open-E, rack, appliance, and cloud solutions. An online inquiry form is available on the company's website.","Cloud Data Services, Computer, Consumer",https://www.genstor.com,"Santa Clara, California, United States",Genstor provides computing servers and solutions.,"1,055,104",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2005-01-01,year,,1-10,,,,,,
Horizontal Systems,https://www.crunchbase.com/organization/horizontal-systems,"Horizontal Glue is a Web-based building information modeling (BIM) solution for the construction industry that allows individuals to upload, merge, and browse building models eliminating incompatibility issues between different software platforms while facilitating collaboration among project participants.They develops and publishes building information modeling collaboration software. The Company's products allow architects, engineers, and construction companies to collaborate on projects via a cloud-based platform. Horizontal Systems markets its products globally to the architecture, engineering, and construction markets.","Cloud Data Services, Enterprise Software, Information Technology, Software",,"New York, New York, United States",Horizontal Glue is a Web-based building information modeling (BIM) solution for the construction industry.,"1,055,165",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2009-01-01,year,1,,Jordan Brandt,,,,,
Ratify,https://www.crunchbase.com/organization/ratify,"Ratify, Inc. provides a cloud-based data analytics engine to analyze how people, devices, and software are interacting and connecting in a company’s network. It offers a suite of products and services within a cloud-based portal that collect machine-generated network patterns on the customer’s network; and securely transmit this data to a Web-portal where it is analyzed, and reports are generated to a Web browser. The company’s platform compiles data related to activities, performance, and connections between hardware, software, and human beings; provides the compiled data in the form of charts, tips, benchmarking, and recommendations; and reveals where there’s wastage, red flags, or opportunities for improvement. Its data analytics engine is used to make decisions pertaining to IP optimization, audits, and licensing renewals. Ratify, Inc. was founded in 2010 and is based in Bellevue, Washington.","Analytics, Cloud Data Services, Enterprise Software, Information Technology, Software",http://ratifyinc.com,"Bellevue, Washington, United States","Ratify provides a cloud-based data analytics engine that analyzes how people, devices, and software interact in a company’s network.","1,056,524",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2010-01-01,year,1,1-10,Kurt Kolb,,,,,
Benissimo,https://www.crunchbase.com/organization/benissimo,"Benissimo is a customer relationship management company specialized in developing multicloud application environments. The company provides growth stage technology companies and established entities with full-service enterprise transformation solutions. It also drives individual implementations, integrations, and custom application development. Benissimo was founded in 2012 and is based in San Francisco, California.","Cloud Data Services, Consulting, Digital Media, Enterprise Software, SaaS, Software",http://benissimo.co,"San Francisco, California, United States",Benissimo is a devleoper of customer relationship management tools.,"1,057,683",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2012-02-01,day,2,1-10,"Mark Brennan, Paul Brennan",,,,,
Comtech Global,https://www.crunchbase.com/organization/comtech-global,,"Analytics, Cloud Data Services, Cyber Security",https://comtechglobal.com,"Columbus, Ohio, United States","Comtech Global helps organizations with data analytics, cybersecurity, cloud, staffing and application development services.","1,062,897",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2006-01-01,year,,101-250,,,,128032,USD,128032
Cloud Consulting Services,https://www.crunchbase.com/organization/cloud-consulting-services,,"Cloud Data Services, Information Services, Information Technology",https://cloudconsultingservices.com/,"Scottsdale, Arizona, United States","Cloud Consulting Services is an IT services providing  specializes in business process design, application design and more.","1,063,539",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2009-01-01,day,,501-1000,,,,,,
Opulent Cloud,https://www.crunchbase.com/organization/opulent-cloud,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure",https://www.opulentcloud.co,"Baltimore, Maryland, United States",Opulent Cloud is a managed cloud computing company that provides cloud infrastructure & managed services.,"1,067,569",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2012-01-01,year,1,1-10,Desmond Stinnie,,,,,
"ITD Cloud, Inc",https://www.crunchbase.com/organization/itd-cloud-inc,,"Cloud Data Services, Cloud Management, Telecommunications",http://www.itdcloud.com,"Tampa, Florida, United States","ITD Cloud is a cloud service provider, voice, data, VoIP and UCaaS providers.","1,069,899",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2005-01-01,year,,101-250,,,,,,
Kaptivating,https://www.crunchbase.com/organization/kaptivating,,"Analytics, Cloud Data Services, Machine Learning, Social Media",https://kaptivating.com/,"Los Angeles, California, United States",Kaptivating provides a wide range of cloud-based social media-driven data analytics services.,"1,070,129",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2010-01-01,year,1,1-10,Michael Palmer,,,,,
Kansas City Document Scanning,https://www.crunchbase.com/organization/kansas-city-document-scanning,,"Cloud Data Services, Document Management, Information Services",https://www.kansascitydocumentscanning.com,"Kansas City, Missouri, United States","Kansas City Document Scanning provides document scanning, microfiche scanning, microfilm scanning, and cloud storage services.","1,071,544",,,,,,,,,,,,,Midwestern US,Active,2010-01-01,day,,1-10,,,,,,
Wide Evolution Systems,https://www.crunchbase.com/organization/wide-evolution-systems,,"Business Intelligence, Cloud Data Services, Information Technology, Internet of Things, IT Management",https://www.wessys.com/,"Miami, Florida, United States","Wide Evolution Systems specializes in application development, IoT product development, business intelligence, and managed IT services.","1,077,789",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2008-01-01,year,,1-10,,,,,,
