Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Pivot Analysis SL,https://www.crunchbase.com/organization/pivot-analysis-sports-solutions-llc,"Pivot Analysis aims to provide the global basketball community with access to a comprehensive suite of data-powered technologies. Our goal is to support players, leagues, and teams by generating and publishing advanced team and player statistics and integrating these with game footage. This process will not only increase fan engagement, but will also be instrumental in improving player evaluation, competitive analysis, and team development.","Analytics, Cloud Data Services, Information Technology, Sports",https://www.pivotanalysis.com,"Barcelona, Catalonia, Spain","Basketball technology firm focused on data-driven advanced metrics and user-centric software, increasing performance and knowledge.","499,510","2,814","4,309.67",-43.75%,,0,1,-36.79%,100%,40.23%,"4,440,008","1,033,229",30.33%,European Union (EU),Active,2017-06-01,month,2,1-10,"Daniel Romero-Salas, Morgan Flom",,,,,
CARBON IT,https://www.crunchbase.com/organization/carbon-it,,"Cloud Data Services, Information Technology, Software",https://carbon-it.fr,"Neuilly-sur-seine, Ile-de-France, France","CARBON IT is an IT company that provides back end, data, DevOps, software, and agile methodology services.","895,733","2,691",,,,0,1,,100%,,"4,430,948",,,European Union (EU),Active,2013-04-23,day,,101-250,,,,,,
Tillhub,https://www.crunchbase.com/organization/tillhub,"Tillhub is an all-in-one iPad POS system for service providers and retailers. The system enables employees and customers to be organized via app, to analyze sales in real time and to generate reports for the tax office. The scalable cloud solution combines the classic cash register function with digital accounting, intelligent merchandise management and e-commerce connection.","Cloud Computing, Cloud Data Services, Internet, Point of Sale",https://www.tillhub.de,"Berlin, Berlin, Germany",Tillhub provides POS system for retailers and service providers.,"42,935","2,690","18,676.83",-94.73%,-90.24%,36,1.25,-54.01%,87.36%,17.48%,"4,431,463","3,655,516",471.1%,European Union (EU),Active,2015-01-01,year,2,11-50,"Oliver Mickler, Tim Seithe",,,,,
NextChapter Omnichannel Commerce,https://www.crunchbase.com/organization/nextchapter-omnichannel-commerce,,"Cloud Data Services, E-Commerce, Information Technology, Software",https://www.nextchapter-ecommerce.com/en,"Amsterdam, Noord-Holland, The Netherlands",NextChapter Omnichannel Commerce is a cloud-based omnichannel commerce platform Servicing multichannel e-commerce solutions,"525,483","2,630",,229.57%,-25%,0,1,-50%,100%,,"4,583,592","-2,735,383",-37.37%,European Union (EU),Active,2012-01-01,day,,11-50,,,,,,
PrivIQ,https://www.crunchbase.com/organization/priviq,,"Cloud Data Services, Database, Information Technology, Risk Management",https://priviq.com,"Amsterdam, Noord-Holland, The Netherlands",PrivIQ is a technology firm offering data privacy & risk management to cloud-based services solutions.,"624,049","2,502","2,303.33",37.1%,-92.52%,211,1.81,-51.06%,61.83%,175.17%,"4,681,990","-443,052",-8.64%,European Union (EU),Active,2016-01-01,year,1,1-10,Tai Chesselet,,,,,
Beaufort 12,https://www.crunchbase.com/organization/beaufort-12,"Beaufort 12 is a team of cloud technologist experts who believes in cloud computing and the power of cloud services connecting together that helps businesses to become more industrious and productive. Their main focus is on designing and building applications for Salesforce that uses expertise to produce, manage, and enhance applications that will make Salesforce experience even more flexible and easy to use. Beaufort 12 was founded in 2012 and is headquartered in Bath, Somerset..","Apps, Cloud Computing, Cloud Data Services",https://www.beaufort12.com,"Bath, Bath and North East Somerset, United Kingdom",We integrate data and experience from the best marketing apps into Salesforce so you can focus in the one place.,"661,967","2,500","4,739.67",-45.39%,362.37%,430,2.3,64.43%,56.84%,-5.27%,"4,683,290","1,149,837",32.54%,,Active,2012-01-01,year,2,1-10,"Matthew Aston, Ross Layton",,,,,
B/Acceptance,https://www.crunchbase.com/organization/b-acceptance,,"Cloud Data Services, Consulting, Developer Tools",http://www.b-acceptance.com,"Paris, Ile-de-France, France","B/Acceptance specializes in business process, information system quality, test strategy, scenario design, and data valuation services.","948,335","2,482",,400.4%,,364,1.67,66.68%,66.67%,-33.33%,"4,696,634","-3,555,027",-43.08%,European Union (EU),Active,2011-11-17,day,,101-250,,,,,,
Datacentreplus,https://www.crunchbase.com/organization/datacentreplus,,"Cloud Data Services, Data Center",https://www.datacentreplus.co.uk/,"Manchester, Manchester, United Kingdom","Datacentreplus provides its clients with fully-managed dedicated server hosting, colocation, cloud hosting and data backup services.","562,085","2,471","2,231.5",58.6%,-93.33%,0,1,0%,100%,0%,"4,704,609","-1,098,528",-18.93%,,Active,2014-01-01,day,1,1-10,Mashukul Hoque,,,,,
Swap Support,https://www.crunchbase.com/organization/swap-support,,"Cloud Data Services, Financial Services, Information Services, Information Technology",https://www.swapsupport.nl,"Den Haag, Zuid-Holland, The Netherlands",Swap Support offers hosting and management for financial applications.,"1,704,181","2,423",,,,0,1,,100%,,"4,650,628",,,European Union (EU),Active,2010-01-01,year,,11-50,,,,,,
CloudRail,https://www.crunchbase.com/organization/cloudrail,"CloudRail have created the Universal API. This allows developers to connect up to any service or device they want while coding for only one single integration. With the old way, developers would have to spend ages reading different documentation, spend hours debugging each connection and manage each individual integration. In a world where users expect more from their apps, this old system is completely untenable. CloudRail was founded by Felix Kollmar and David Amann to solve this problem. CloudRail's ultimate goal is to enable the dream of an interconnected world to come true. Headquartered in Mannheim, Germany and with an office in San Francisco, CA, CloudRail is building the interoperable Internet of tomorrow.","Cloud Data Services, Developer APIs, Software",http://cloudrail.com/,"Mannheim, Baden-Wurttemberg, Germany",CloudRail is a provider for interoperability solutions for the software as well as industrial automation industry.,"138,916","2,421","3,120.17",-32.34%,-76.47%,16,1.62,3.56%,79.31%,27.24%,"4,749,151","848,935",21.77%,European Union (EU),Active,2013-09-01,day,3,1-10,"David Amann, Felix Kollmar, Matt Bolton",,,,,
The Data Privacy Group,https://www.crunchbase.com/organization/the-data-privacy-group,"The Data Privacy Group offers automation tools and consulting in privacy and data protection their approach is based on delivering privacy services to clients and often starts with a privacy risk assessment which is a systematic evaluation of how personally identifiable information is collected, used, shared, and maintained by an organization. this process provides teams with the opportunity to shape the evolution of products and services for business outcomes with as few privacy risks.","Cloud Data Services, Information Technology, Risk Management",https://thedataprivacygroup.com/,"Bedford, Bedfordshire, United Kingdom",The Data Privacy Group offers automation tools and consulting in privacy and data protection.,"651,787","2,386","1,078",282.37%,-93.94%,11,1.5,50%,50%,-50%,"4,776,502","-3,030,213",-38.82%,,Active,2016-01-01,year,,1-10,,,,,,
Safe Swiss Cloud,https://www.crunchbase.com/organization/safe-swiss-cloud,"Safe Swiss Cloud is a safe and secure cloud computing service based in Switzerland. They offer innovative compute, storage and managed cloud services.","Cloud Data Services, Cyber Security, Information Services, Information Technology, Robotics, Security, Software",https://safeswisscloud.com/en/,"Basel, Basel-Stadt, Switzerland",Safe Swiss Cloud is a safe and secure cloud computing service (IaaS) based in Switzerland.,"312,323","2,345",,173.31%,20%,6,1.04,-31.92%,96.29%,102.16%,"4,720,255","-1,984,732",-29.6%,,Active,2014-01-01,year,1,11-50,Thomas Hilgendorff,,,,,
Logikk,https://www.crunchbase.com/organization/logikk,"When it comes to data & analytics, Logikk know finding recruiters who truly understand the nuances, challenges you face and technologies you use are hard to come by.  That’s why it’s all that they do. Logikk's consultants are not only sector focused but have a deep understanding of their markets and the drivers that are shaping the industries they work with. Their approach is forged out of a genuine interest in technology, a belief that they are making a difference and an ambition to be the best in class. They champion: • Integrity & Transparency • Diversity & Inclusion • Women in tech • Long-term relationships • Valued communities They provide quality over quantity with an open, flexible and down to earth approach. In doing this they build teams that deliver results.  Our core markets include: • Data Science  • Artificial Intelligence  • Insight & Analytics  • Business Intelligence  • Data Engineering & Architecture  • Data Management They provide retained, permanent & contract recruitment solutions. For their clients, their networks have delivered: • Machine Learning / Deep Learning Capabilities • Monetisation of Customer Data • Build and Execution of Data Strategies • Data Modelling & Visualisation  • Marketing & Insight Analytics  • Product Development • Real-Time Analytics & Reporting Solutions • Pricing & Revenue Modelling • Data Governance, Quality & Management • Mitigated Risk (Fraud, Regulatory & Business)","Analytics, Artificial Intelligence, Big Data, Cloud Data Services, Data Integration, Data Mining, Data Storage, Internet of Things, Machine Learning, Predictive Analytics",http://www.logikk.com/,"London, England, United Kingdom",Global data & analytics talent solutions. Logikk engage exceptional individuals for companies looking to unlock the potential of their data.,"425,411","2,314","1,513.17",91.24%,"2,550%",210,1.24,24.03%,75.97%,-24.03%,"4,740,394","-1,521,734",-24.3%,,Active,2014-06-01,month,2,1-10,"Daniel Lamyman, Steve Kilpatrick",,,,,
DENEVY,https://www.crunchbase.com/organization/junoone,Take control of your projects with an easy and user-friendly Test Case Management system JunoOne. It gives you practical tools for test and incident management and so much more. Start now to take a new step towards better control of the individual parts of your work and the overall state of your projects. JunoOne by DENEVY.,"Cloud Data Services, Cloud Management, Cloud Security, Information Technology, Network Security, Project Management, Software, Test and Measurement",https://denevy.eu,"Prague, Hlavni mesto Praha, Czech Republic","Software delivery company with technology stack oriented to open technolgies like java, kotlin, react, vue.js atc.","509,968","2,270",,773.08%,-60%,4,1.95,-2.32%,4.63%,,"4,872,847","-4,473,418",-47.86%,European Union (EU),Active,2014-01-01,year,1,11-50,Andrej Hyben,,,,,
